"date","new_cases","reproduction_rate","hosp_patients_per_million","new_tests","positive_rate","stringency_index","average_adjusted_price","Shifted","two_week_return"
2020-09-09,59,0.59,7.562,58936,0.002,75.46,8.223667,8.46136582352941,-0.0280922523014449
2020-09-10,40,0.58,6.282,60098,0.001,75.46,8.19599611764706,8.42484923529412,-0.0271640608936153
2020-09-11,43,0.58,5.855,78722,0.001,75.46,8.10774417647059,8.22516370588235,-0.0142756464929435
2020-09-12,44,0.58,5.313,48002,0.001,75.46,8.10774417647059,8.33077952941176,-0.0267724469425402
2020-09-13,41,0.59,5.468,39935,0.001,75.46,8.10774417647059,8.42017241176471,-0.0371047313541458
2020-09-14,47,0.58,5.39,30946,0.001,75.46,8.15407147058824,8.21367647058823,-0.00725679909763122
2020-09-15,39,0.57,4.886,29616,0.002,75.46,8.01408935294118,8.21367647058823,-0.0242993644029863
2020-09-16,35,0.57,4.537,47732,0.001,75.46,8.05632547058824,8.21367647058823,-0.0191571947791522
2020-09-17,48,0.56,4.188,54357,0.001,75.46,8.03080288235294,8.31077794117647,-0.0336881890967592
2020-09-18,24,0.54,4.11,45422,0.001,75.46,7.98193576470588,8.43202170588235,-0.0533781762993424
2020-09-19,13,0.52,4.227,39050,0.001,75.46,7.98193576470588,8.223667,-0.0293945797287412
2020-09-20,14,0.53,4.149,33039,0.001,75.46,7.98193576470588,8.19599611764706,-0.026117673784676
2020-09-21,30,0.54,3.878,23436,0.001,75.46,7.86043452941176,8.10774417647059,-0.0305028922565833
2020-09-22,30,0.54,3.451,31595,0.001,75.46,7.75950629411765,8.10774417647059,-0.0429512666869236
2020-09-23,8,0.53,3.141,44757,0.001,75.46,7.911974,8.10774417647059,-0.0241460722254571
2020-09-24,20,0.55,2.753,45287,0,75.46,7.92082535294118,8.15407147058824,-0.0286048654942967
2020-09-25,16,0.56,2.637,38488,0,75.46,8.27293382352941,8.01408935294118,0.0322986753938847
2020-09-26,24,0.58,2.521,37705,0,75.46,8.27293382352941,8.05632547058824,0.026886743060712
2020-09-27,4,0.58,2.404,28703,0.001,75.46,8.27293382352941,8.03080288235294,0.0301502782129709
