"date","new_cases","reproduction_rate","hosp_patients_per_million","new_tests","positive_rate","stringency_index","average_adjusted_price","Shifted","two_week_return"
2020-07-20,359,1.38,7.057,57962,0.005,68.06,2.7080835625,2.7053488125,0.00101086779914082
2020-07-21,466,1.37,8.298,56310,0.007,68.06,2.795035125,2.7053488125,0.0331514783179184
2020-07-22,408,1.33,8.182,59794,0.008,68.06,2.7464778125,2.7053488125,0.0152028454925903
2020-07-23,293,1.29,8.415,69308,0.006,68.06,2.7774080625,2.7024653125,0.027731253257298
2020-07-24,355,1.29,9.268,75584,0.004,68.06,2.7487269375,2.6682178125,0.0301733706381963
2020-07-25,453,1.29,9.345,64084,0.006,68.06,2.7487269375,2.726046,0.00832008612473878
2020-07-26,532,1.29,10.043,75619,0.006,68.06,2.7487269375,2.7363926875,0.00450748536799687
2020-07-27,368,1.27,10.664,51966,0.011,68.06,2.7775085625,2.7373900625,0.0146557483895301
2020-07-28,279,1.25,12.525,44971,0.009,68.06,2.767059875,2.7373900625,0.0108387229523671
2020-07-29,716,1.28,12.797,66188,0.006,68.06,2.754502125,2.7373900625,0.00625123278352674
2020-07-30,605,1.25,14.193,64853,0.012,68.06,2.7424045,2.7080835625,0.0126735149443897
2020-07-31,377,1.2,15.55,75203,0.009,68.06,2.71413625,2.795035125,-0.028943777584906
2020-08-01,615,1.17,15.821,68919,0.006,68.06,2.71413625,2.7464778125,-0.0117756503813009
2020-08-02,423,1.13,17.023,57158,0.012,71.76,2.71413625,2.7774080625,-0.0227808845787852
2020-08-03,412,1.1,18.729,65529,0.007,75.46,2.7299065625,2.7487269375,-0.00684694239476444
2020-08-04,715,1.08,21.948,51706,0.009,75.46,2.7571555,2.7487269375,0.00306635132977818
2020-08-05,445,1.02,23.266,70464,0.01,75.46,2.7331885625,2.7487269375,-0.00565293510534448
2020-08-06,382,0.97,24.507,80008,0.006,75.46,2.739929375,2.7775085625,-0.0135298187762112
2020-08-07,426,0.93,25.554,91937,0.005,75.46,2.727959125,2.767059875,-0.0141307928871616
2020-08-08,386,0.89,25.516,40197,0.006,75.46,2.727959125,2.754502125,-0.00963622418697543
2020-08-09,313,0.86,25.748,93191,0.004,75.46,2.727959125,2.7424045,-0.00526741222894004
2020-08-10,316,0.84,26.097,61132,0.006,75.46,2.768991,2.71413625,0.0202107576581684
2020-08-11,414,0.82,26.601,61626,0.006,75.46,2.77614675,2.71413625,0.022847231785066
2020-08-12,231,0.79,26.601,61172,0.007,75.46,2.771397,2.71413625,0.021097227524963
2020-08-13,384,0.79,26.33,68441,0.004,75.46,2.75340125,2.7299065625,0.00860640720189482
2020-08-14,293,0.77,26.407,70629,0.005,75.46,2.7746961875,2.7571555,0.00636187821107657
2020-08-15,252,0.75,26.369,63370,0.005,75.46,2.7746961875,2.7331885625,0.0151865208165637
2020-08-16,271,0.73,26.136,53774,0.005,75.46,2.7746961875,2.739929375,0.0126889447652278
2020-08-17,215,0.71,26.446,38539,0.008,75.46,2.738729125,2.727959125,0.00394800636904702
2020-08-18,216,0.69,26.912,44516,0.005,75.46,2.7616428125,2.727959125,0.0123475777885785
2020-08-19,247,0.68,24.973,59882,0.004,75.46,2.7656463125,2.727959125,0.0138151584291059
2020-08-20,171,0.67,25.089,68336,0.004,75.46,2.7490035,2.768991,-0.00721833332069337
2020-08-21,195,0.66,24.469,71149,0.003,75.46,2.8000133125,2.77614675,0.00859701040660039
2020-08-22,209,0.65,23.422,67697,0.003,75.46,2.8000133125,2.771397,0.0103255912090545
2020-08-23,104,0.63,25.554,58910,0.004,75.46,2.8000133125,2.75340125,0.0169289029341437
2020-08-24,138,0.62,24.973,51447,0.002,75.46,2.8066536875,2.7746961875,0.0115174771724444
2020-08-25,151,0.61,23.383,56675,0.004,75.46,2.8228136875,2.7746961875,0.0173415382256152
2020-08-26,118,0.6,21.638,71703,0.002,75.46,2.779685,2.7746961875,0.00179796711527365
2020-08-27,126,0.6,21.056,86268,0.001,75.46,2.80453675,2.738729125,0.0240285263698724
