"date","new_cases","reproduction_rate","hosp_patients_per_million","new_tests","positive_rate","stringency_index","average_adjusted_price","Shifted","two_week_return"
2020-09-12,44,0.58,5.313,48002,0.001,75.46,4.89263095454545,5.13206368181818,-0.0466542783015314
2020-09-13,41,0.59,5.468,39935,0.001,75.46,4.89263095454545,5.12178338636364,-0.0447407503465067
2020-09-14,47,0.58,5.39,30946,0.001,75.46,4.91183836363636,4.95875888636364,-0.00946215047001005
2020-09-15,39,0.57,4.886,29616,0.002,75.46,4.90392513636364,4.95875888636364,-0.0110579585046552
2020-09-16,35,0.57,4.537,47732,0.001,75.46,5.03914070454545,4.95875888636364,0.0162100678867175
2020-09-17,48,0.56,4.188,54357,0.001,75.46,4.97664115909091,4.92859193181818,0.00974907802013991
2020-09-18,24,0.54,4.11,45422,0.001,75.46,4.90542925,4.95874786363636,-0.0107524349094983
2020-09-19,13,0.52,4.227,39050,0.001,75.46,4.90542925,4.84780765909091,0.0118861132621537
2020-09-20,14,0.53,4.149,33039,0.001,75.46,4.90542925,4.89516493181818,0.00209682785458378
2020-09-21,30,0.54,3.878,23436,0.001,75.46,4.91634297727273,4.89263095454545,0.00484647686440417
2020-09-22,30,0.54,3.451,31595,0.001,75.46,4.91027211363636,4.89263095454545,0.00360565905231812
2020-09-23,8,0.53,3.141,44757,0.001,75.46,5.08574318181818,4.89263095454545,0.039470017065832
2020-09-24,20,0.55,2.753,45287,0,75.46,4.94301390909091,4.91183836363636,0.00634702185750769
2020-09-25,16,0.56,2.637,38488,0,75.46,4.92920620454545,4.90392513636364,0.00515527204817089
2020-09-26,24,0.58,2.521,37705,0,75.46,4.92920620454545,5.03914070454545,-0.0218161203359207
2020-09-27,4,0.58,2.404,28703,0.001,75.46,4.92920620454545,4.97664115909091,-0.00953151996076792
2020-09-28,11,0.61,2.327,17099,0,68.06,4.91578770454545,4.90542925,0.00211163060713896
2020-09-29,23,0.65,2.133,26010,0.001,68.06,4.98564368181818,4.90542925,0.0163521738323271
2020-09-30,18,0.68,1.939,48071,0,68.06,4.91554438636364,4.90542925,0.00206202879465374
2020-10-01,13,0.7,1.978,42248,0,68.06,5.0025825,4.91634297727273,0.0175413967507843
2020-10-02,12,0.74,1.9,36929,0,68.06,5.00046972727273,4.91027211363636,0.0183691680519854
2020-10-03,14,0.78,1.784,30153,0,68.06,5.00046972727273,5.08574318181818,-0.0167671570303259
2020-10-04,13,0.83,1.784,26188,0.001,68.06,5.00046972727273,4.94301390909091,0.0116236408067048
2020-10-05,25,0.88,1.435,22602,0,68.06,5.06758009090909,4.92920620454545,0.0280722454329533
2020-10-06,8,0.89,1.241,23949,0.001,68.06,5.08661854545455,4.92920620454545,0.0319346228128847
2020-10-07,25,0.96,1.202,33220,0,68.06,5.20419738636364,4.92920620454545,0.0557881270141629
2020-10-08,20,0.99,1.086,42386,0.001,68.06,5.26179031818182,4.91578770454545,0.0703859959852268
2020-10-09,18,1,1.202,41114,0.001,68.06,5.27543465909091,4.98564368181818,0.0581250879058097
2020-10-10,19,1.01,1.202,40598,0,68.06,5.27543465909091,4.91554438636364,0.0732147335960702
2020-10-11,22,1.03,1.241,31321,0.001,68.06,5.27543465909091,5.0025825,0.0545422607405093
2020-10-12,25,1.02,1.202,27447,0.001,68.06,5.26495745454545,5.00046972727273,0.05289257643741
2020-10-13,27,0.98,1.086,27430,0.001,68.06,5.30134209090909,5.00046972727273,0.0601688201401152
2020-10-14,20,0.94,1.008,46615,0.001,68.06,5.34858015909091,5.00046972727273,0.0696155462994959
2020-10-15,14,0.89,0.776,43513,0.001,68.06,5.33186529545455,5.06758009090909,0.0521521514814467
2020-10-16,7,0.85,0.698,43878,0,68.06,5.29068125,5.08661854545455,0.0401175560388358
2020-10-17,12,0.85,0.62,42374,0,68.06,5.29068125,5.20419738636364,0.0166180982802407
2020-10-18,9,0.88,0.659,36668,0,68.06,5.29068125,5.26179031818182,0.00549070374742041
2020-10-19,6,0.93,0.659,27338,0,68.06,5.32848188636364,5.27543465909091,0.0100555178294767
2020-10-20,38,1.02,0.62,28873,0.001,68.06,5.34490438636364,5.27543465909091,0.0131685314598702
2020-10-21,15,1,0.62,45759,0,68.06,5.36300384090909,5.27543465909091,0.0165994249719837
2020-10-22,18,0.99,0.776,45818,0,68.06,5.39670047727273,5.26495745454545,0.0250226186753957
2020-10-23,19,0.96,0.698,43502,0,68.06,5.39522990909091,5.30134209090909,0.0177101980162381
2020-10-24,18,0.91,0.659,37885,0,68.06,5.39522990909091,5.34858015909091,0.00872189414992864
2020-10-25,12,0.87,0.659,30631,0.001,68.06,5.39522990909091,5.33186529545455,0.0118841362497252
2020-10-26,14,0.85,0.582,31186,0,68.06,5.39334104545455,5.29068125,0.0194038897078795
2020-10-27,14,0.81,0.504,31530,0,68.06,5.29946327272727,5.29068125,0.00165990395419748
2020-10-28,12,0.8,0.737,51683,0,60.65,5.31398418181818,5.29068125,0.00440452386319472
2020-10-29,14,0.78,0.776,50670,0,60.65,5.22401865909091,5.32848188636364,-0.0196046884460777
2020-10-30,6,0.74,0.659,47531,0,62.5,5.07761029545455,5.34490438636364,-0.0500091435856242
2020-10-31,10,0.72,0.659,41012,0,62.5,5.07761029545455,5.36300384090909,-0.0532152416669103
2020-11-01,6,0.72,0.62,35732,0,62.5,5.07761029545455,5.39670047727273,-0.059126902291868
2020-11-02,9,0.76,0.582,30215,0,62.5,5.09641015909091,5.39522990909091,-0.0553859158988742
2020-11-03,12,0.78,0.776,31770,0,62.5,5.13661770454545,5.39522990909091,-0.0479334910472852
2020-11-04,8,0.8,0.814,46392,0,62.5,5.28113820454545,5.39522990909091,-0.0211467734402218
2020-11-05,14,0.81,0.776,43579,0,62.5,5.40002584090909,5.39334104545455,0.00123945350353462
2020-11-06,8,0.78,0.737,46471,0,62.5,5.47529397727273,5.29946327272727,0.0331789646416337
2020-11-07,6,0.75,0.737,38742,0,62.5,5.47529397727273,5.31398418181818,0.0303557161510695
2020-11-08,7,0.76,0.776,35459,0,64.35,5.47529397727273,5.22401865909091,0.0481000039585513
2020-11-09,4,0.79,0.776,29026,0,64.35,5.81297240909091,5.07761029545455,0.144824449070985
2020-11-10,2,0.84,0.853,33373,0,64.35,5.71269875,5.07761029545455,0.125076249966246
2020-11-11,4,0.96,0.853,52406,0,64.35,5.85283745454545,5.07761029545455,0.152675592253484
2020-11-12,1,1.11,0.853,55862,0,64.35,5.84773337777778,5.09641015909091,0.147422047133838
2020-11-13,6,1.34,0.814,39993,0,64.35,5.83413862222222,5.13661770454545,0.13579381565802
2020-11-14,29,1.58,0.853,40222,0,64.35,5.83413862222222,5.28113820454545,0.104712354848203
2020-11-15,38,1.61,0.931,30643,0.001,64.35,5.83413862222222,5.40002584090909,0.0803908710999888
2020-11-16,9,1.45,0.892,22430,0.001,64.35,5.92732411111111,5.47529397727273,0.0825581486062128
2020-11-17,19,1.32,0.853,39581,0,64.35,5.93078715555556,5.47529397727273,0.0831906341784614
2020-11-18,8,1.2,1.008,56696,0,64.35,5.97177595555556,5.47529397727273,0.0906767710270287
2020-11-19,7,1.12,0.892,61101,0,64.35,5.95108797777778,5.81297240909091,0.0237598871914254
2020-11-20,14,1.08,0.969,62115,0,64.35,5.94590271111111,5.71269875,0.0408220302376545
2020-11-21,15,1.03,0.853,50604,0,64.35,5.94590271111111,5.85283745454545,0.0159008783839333
2020-11-22,13,0.99,0.814,42140,0,64.35,5.94590271111111,5.84773337777778,0.0167875870856888
2020-11-23,9,0.97,0.969,32716,0,64.35,5.97004073333333,5.83413862222222,0.0232942889964013
2020-11-24,10,0.95,0.931,33758,0,64.35,6.0526414,5.83413862222222,0.0374524487549028
2020-11-25,12,0.94,0.931,51587,0,64.35,6.07239204444444,5.83413862222222,0.0408378061698286
2020-11-26,8,0.92,0.853,46072,0,64.35,6.08129755555556,5.92732411111111,0.0259768896652391
2020-11-27,13,0.91,0.814,44476,0,64.35,6.03973777777778,5.93078715555556,0.0183703477067399
